"Site","2.5Credible Interval","Posterior Mean","97.5Credible Interval"
62,0.00774295074560752,0.659474435306879,0.999801104120024
63,0.0081220881430214,0.66542895528631,0.999762078490378
64,0.0579979865118554,0.71064835871527,0.998630776575488
65,0.00205032303597307,0.627847633810563,0.999951727253224
66,0.00821882062482825,0.659726091753674,0.999780045136091
67,0.00205481982505201,0.624576945547708,0.999949166444737
68,0.00781857273662556,0.655474861766082,0.999778416757054
69,0.00197624969401302,0.623583737892004,0.999954139693017
70,0.00774295074560752,0.659474435306879,0.999801104120024
71,0.00199735089614665,0.620160738435049,0.999953716474717
72,0.0069408886806857,0.653258688164254,0.999767772009781
73,0.00205697286716175,0.58763909914725,0.999952573531724
74,0.00640936734453799,0.62702990722479,0.999786554698981
75,0.00150814146139952,0.55622900416213,0.999946587783866
76,0.00423124345720257,0.591605457980448,0.999797538761902
77,0.0081220881430214,0.66542895528631,0.999762078490378
78,0.0579979865118554,0.71064835871527,0.998630776575488
79,0.00205032303597307,0.627847633810563,0.999951727253224
80,0.00821882062482825,0.659726091753674,0.999780045136091
81,0.00205481982505201,0.624576945547708,0.999949166444737
82,0.00781857273662556,0.655474861766082,0.999778416757054
83,0.00197624969401302,0.623583737892004,0.999954139693017
84,0.00774295074560752,0.659474435306879,0.999801104120024
85,0.00199735089614665,0.620160738435049,0.999953716474717
86,0.0069408886806857,0.653258688164254,0.999767772009781
87,0.00205697286716175,0.58763909914725,0.999952573531724
88,0.00640936734453799,0.62702990722479,0.999786554698981
89,0.00150814146139952,0.55622900416213,0.999946587783866
90,0.00423124345720257,0.591605457980448,0.999797538761902
91,0.0081220881430214,0.66542895528631,0.999762078490378
92,0.0579979865118554,0.71064835871527,0.998630776575488
93,0.00205032303597307,0.627847633810563,0.999951727253224
94,0.00821882062482825,0.659726091753674,0.999780045136091
95,0.00205481982505201,0.624576945547708,0.999949166444737
96,0.00781857273662556,0.655474861766082,0.999778416757054
97,0.00197624969401302,0.623583737892004,0.999954139693017
98,0.00774295074560752,0.659474435306879,0.999801104120024
99,0.00199735089614665,0.620160738435049,0.999953716474717
100,0.0069408886806857,0.653258688164254,0.999767772009781
101,0.00205697286716175,0.58763909914725,0.999952573531724
102,0.00640936734453799,0.62702990722479,0.999786554698981
103,0.00150814146139952,0.55622900416213,0.999946587783866
104,0.00423124345720257,0.591605457980448,0.999797538761902
105,0.0081220881430214,0.66542895528631,0.999762078490378
106,0.0579979865118554,0.71064835871527,0.998630776575488
107,0.00205032303597307,0.627847633810563,0.999951727253224
108,0.00821882062482825,0.659726091753674,0.999780045136091
109,0.00205481982505201,0.624576945547708,0.999949166444737
110,0.00781857273662556,0.655474861766082,0.999778416757054
111,0.00197624969401302,0.623583737892004,0.999954139693017
112,0.00774295074560752,0.659474435306879,0.999801104120024
113,0.00199735089614665,0.620160738435049,0.999953716474717
114,0.0069408886806857,0.653258688164254,0.999767772009781
115,0.00205697286716175,0.58763909914725,0.999952573531724
116,0.00640936734453799,0.62702990722479,0.999786554698981
117,0.00150814146139952,0.55622900416213,0.999946587783866
118,0.00423124345720257,0.591605457980448,0.999797538761902
119,0.0081220881430214,0.66542895528631,0.999762078490378
120,0.0579979865118554,0.71064835871527,0.998630776575488
121,0.00205032303597307,0.627847633810563,0.999951727253224
122,0.00821882062482825,0.659726091753674,0.999780045136091
123,0.00205481982505201,0.624576945547708,0.999949166444737
124,0.00781857273662556,0.655474861766082,0.999778416757054
125,0.00197624969401302,0.623583737892004,0.999954139693017
126,0.00774295074560752,0.659474435306879,0.999801104120024
127,0.00199735089614665,0.620160738435049,0.999953716474717
128,0.0069408886806857,0.653258688164254,0.999767772009781
129,0.00205697286716175,0.58763909914725,0.999952573531724
130,0.00640936734453799,0.62702990722479,0.999786554698981
131,0.00150814146139952,0.55622900416213,0.999946587783866
132,0.00423124345720257,0.591605457980448,0.999797538761902
133,0.0081220881430214,0.66542895528631,0.999762078490378
134,0.0579979865118554,0.71064835871527,0.998630776575488
135,0.00205032303597307,0.627847633810563,0.999951727253224
136,0.00821882062482825,0.659726091753674,0.999780045136091
137,0.00205481982505201,0.624576945547708,0.999949166444737
138,0.00781857273662556,0.655474861766082,0.999778416757054
139,0.00197624969401302,0.623583737892004,0.999954139693017
140,0.00774295074560752,0.659474435306879,0.999801104120024
141,0.00199735089614665,0.620160738435049,0.999953716474717
142,0.0069408886806857,0.653258688164254,0.999767772009781
143,0.00205697286716175,0.58763909914725,0.999952573531724
144,0.00640936734453799,0.62702990722479,0.999786554698981
145,0.00150814146139952,0.55622900416213,0.999946587783866
146,0.00423124345720257,0.591605457980448,0.999797538761902
147,0.0081220881430214,0.66542895528631,0.999762078490378
148,0.0579979865118554,0.71064835871527,0.998630776575488
149,0.00205032303597307,0.627847633810563,0.999951727253224
150,0.00821882062482825,0.659726091753674,0.999780045136091
151,0.00205481982505201,0.624576945547708,0.999949166444737
152,0.00781857273662556,0.655474861766082,0.999778416757054
153,0.00197624969401302,0.623583737892004,0.999954139693017
154,0.00774295074560752,0.659474435306879,0.999801104120024
155,0.00199735089614665,0.620160738435049,0.999953716474717
156,0.0069408886806857,0.653258688164254,0.999767772009781
157,0.00205697286716175,0.58763909914725,0.999952573531724
158,0.00640936734453799,0.62702990722479,0.999786554698981
159,0.00150814146139952,0.55622900416213,0.999946587783866
160,0.00423124345720257,0.591605457980448,0.999797538761902
161,0.0081220881430214,0.66542895528631,0.999762078490378
162,0.0579979865118554,0.71064835871527,0.998630776575488
163,0.00205032303597307,0.627847633810563,0.999951727253224
164,0.00821882062482825,0.659726091753674,0.999780045136091
165,0.0081220881430214,0.66542895528631,0.999762078490378
166,0.0579979865118554,0.71064835871527,0.998630776575488
167,0.0081220881430214,0.66542895528631,0.999762078490378
168,0.0579979865118554,0.71064835871527,0.998630776575488
169,0.00205032303597307,0.627847633810563,0.999951727253224
170,0.00821882062482825,0.659726091753674,0.999780045136091
171,0.00205481982505201,0.624576945547708,0.999949166444737
172,0.00781857273662556,0.655474861766082,0.999778416757054
173,0.00197624969401302,0.623583737892004,0.999954139693017
174,0.00774295074560752,0.659474435306879,0.999801104120024
175,0.00199735089614665,0.620160738435049,0.999953716474717
176,0.0069408886806857,0.653258688164254,0.999767772009781
177,0.00205697286716175,0.58763909914725,0.999952573531724
178,0.00640936734453799,0.62702990722479,0.999786554698981
179,0.00150814146139952,0.55622900416213,0.999946587783866
180,0.00423124345720257,0.591605457980448,0.999797538761902
181,0.0081220881430214,0.66542895528631,0.999762078490378
182,0.0579979865118554,0.71064835871527,0.998630776575488
183,0.00205032303597307,0.627847633810563,0.999951727253224
184,0.00821882062482825,0.659726091753674,0.999780045136091
185,0.00205481982505201,0.624576945547708,0.999949166444737
186,0.00781857273662556,0.655474861766082,0.999778416757054
187,0.0081220881430214,0.66542895528631,0.999762078490378
188,0.0579979865118554,0.71064835871527,0.998630776575488
189,0.00205032303597307,0.627847633810563,0.999951727253224
190,0.00821882062482825,0.659726091753674,0.999780045136091
191,0.00205481982505201,0.624576945547708,0.999949166444737
192,0.00781857273662556,0.655474861766082,0.999778416757054
193,0.00197624969401302,0.623583737892004,0.999954139693017
194,0.00774295074560752,0.659474435306879,0.999801104120024
195,0.00199735089614665,0.620160738435049,0.999953716474717
196,0.0069408886806857,0.653258688164254,0.999767772009781
197,0.00205697286716175,0.58763909914725,0.999952573531724
198,0.00640936734453799,0.62702990722479,0.999786554698981
199,0.0081220881430214,0.66542895528631,0.999762078490378
200,0.0579979865118554,0.71064835871527,0.998630776575488
201,0.00205032303597307,0.627847633810563,0.999951727253224
202,0.00821882062482825,0.659726091753674,0.999780045136091
203,0.00197624969401302,0.623583737892004,0.999954139693017
204,0.00774295074560752,0.659474435306879,0.999801104120024
205,0.00199735089614665,0.620160738435049,0.999953716474717
206,0.0069408886806857,0.653258688164254,0.999767772009781
207,0.00205697286716175,0.58763909914725,0.999952573531724
208,0.00640936734453799,0.62702990722479,0.999786554698981
209,0.00150814146139952,0.55622900416213,0.999946587783866
210,0.00423124345720257,0.591605457980448,0.999797538761902
