"Site","2.5Credible Interval","Posterior Mean","97.5Credible Interval"
35,0.0828882344549983,0.0996783590261744,0.11809022842068
36,0.0828882344549983,0.0996783590261744,0.11809022842068
37,0.0828882344549983,0.0996783590261744,0.11809022842068
38,0.0828882344549983,0.0996783590261744,0.11809022842068
39,0.0828882344549983,0.0996783590261744,0.11809022842068
40,0.0828882344549983,0.0996783590261744,0.11809022842068
41,0.0828882344549983,0.0996783590261744,0.11809022842068
42,0.0828882344549983,0.0996783590261744,0.11809022842068
43,0.0828882344549983,0.0996783590261744,0.11809022842068
44,0.0828882344549983,0.0996783590261744,0.11809022842068
45,0.0828882344549983,0.0996783590261744,0.11809022842068
46,0.0828882344549983,0.0996783590261744,0.11809022842068
47,0.0828882344549983,0.0996783590261744,0.11809022842068
48,0.0828882344549983,0.0996783590261744,0.11809022842068
49,0.0828882344549983,0.0996783590261744,0.11809022842068
50,0.0828882344549983,0.0996783590261744,0.11809022842068
51,0.0828882344549983,0.0996783590261744,0.11809022842068
52,0.0828882344549983,0.0996783590261744,0.11809022842068
53,0.0828882344549983,0.0996783590261744,0.11809022842068
54,0.0828882344549983,0.0996783590261744,0.11809022842068
55,0.0828882344549983,0.0996783590261744,0.11809022842068
56,0.0828882344549983,0.0996783590261744,0.11809022842068
57,0.0828882344549983,0.0996783590261744,0.11809022842068
58,0.0828882344549983,0.0996783590261744,0.11809022842068
59,0.0828882344549983,0.0996783590261744,0.11809022842068
60,0.0828882344549983,0.0996783590261744,0.11809022842068
61,0.0828882344549983,0.0996783590261744,0.11809022842068
62,0.0828882344549983,0.0996783590261744,0.11809022842068
63,0.0828882344549983,0.0996783590261744,0.11809022842068
64,0.0828882344549983,0.0996783590261744,0.11809022842068
65,0.0828882344549983,0.0996783590261744,0.11809022842068
66,0.0828882344549983,0.0996783590261744,0.11809022842068
67,0.0828882344549983,0.0996783590261744,0.11809022842068
68,0.0828882344549983,0.0996783590261744,0.11809022842068
69,0.0828882344549983,0.0996783590261744,0.11809022842068
70,0.0828882344549983,0.0996783590261744,0.11809022842068
71,0.0828882344549983,0.0996783590261744,0.11809022842068
72,0.0828882344549983,0.0996783590261744,0.11809022842068
73,0.0828882344549983,0.0996783590261744,0.11809022842068
74,0.0828882344549983,0.0996783590261744,0.11809022842068
75,0.0828882344549983,0.0996783590261744,0.11809022842068
76,0.0828882344549983,0.0996783590261744,0.11809022842068
77,0.0828882344549983,0.0996783590261744,0.11809022842068
78,0.0828882344549983,0.0996783590261744,0.11809022842068
79,0.0828882344549983,0.0996783590261744,0.11809022842068
80,0.0828882344549983,0.0996783590261744,0.11809022842068
81,0.0828882344549983,0.0996783590261744,0.11809022842068
82,0.0828882344549983,0.0996783590261744,0.11809022842068
83,0.0828882344549983,0.0996783590261744,0.11809022842068
84,0.0828882344549983,0.0996783590261744,0.11809022842068
85,0.0828882344549983,0.0996783590261744,0.11809022842068
86,0.0828882344549983,0.0996783590261744,0.11809022842068
87,0.0828882344549983,0.0996783590261744,0.11809022842068
88,0.0828882344549983,0.0996783590261744,0.11809022842068
89,0.0828882344549983,0.0996783590261744,0.11809022842068
90,0.0828882344549983,0.0996783590261744,0.11809022842068
91,0.0828882344549983,0.0996783590261744,0.11809022842068
92,0.0828882344549983,0.0996783590261744,0.11809022842068
93,0.0828882344549983,0.0996783590261744,0.11809022842068
94,0.0828882344549983,0.0996783590261744,0.11809022842068
95,0.0828882344549983,0.0996783590261744,0.11809022842068
96,0.0828882344549983,0.0996783590261744,0.11809022842068
97,0.0828882344549983,0.0996783590261744,0.11809022842068
98,0.0828882344549983,0.0996783590261744,0.11809022842068
99,0.0828882344549983,0.0996783590261744,0.11809022842068
100,0.0828882344549983,0.0996783590261744,0.11809022842068
101,0.0828882344549983,0.0996783590261744,0.11809022842068
102,0.0828882344549983,0.0996783590261744,0.11809022842068
103,0.0828882344549983,0.0996783590261744,0.11809022842068
104,0.0828882344549983,0.0996783590261744,0.11809022842068
105,0.0828882344549983,0.0996783590261744,0.11809022842068
106,0.0828882344549983,0.0996783590261744,0.11809022842068
107,0.0828882344549983,0.0996783590261744,0.11809022842068
108,0.0828882344549983,0.0996783590261744,0.11809022842068
109,0.0828882344549983,0.0996783590261744,0.11809022842068
110,0.0828882344549983,0.0996783590261744,0.11809022842068
111,0.0828882344549983,0.0996783590261744,0.11809022842068
112,0.0828882344549983,0.0996783590261744,0.11809022842068
113,0.0828882344549983,0.0996783590261744,0.11809022842068
114,0.0828882344549983,0.0996783590261744,0.11809022842068
115,0.0828882344549983,0.0996783590261744,0.11809022842068
116,0.0828882344549983,0.0996783590261744,0.11809022842068
117,0.0828882344549983,0.0996783590261744,0.11809022842068
118,0.0828882344549983,0.0996783590261744,0.11809022842068
119,0.0828882344549983,0.0996783590261744,0.11809022842068
120,0.0828882344549983,0.0996783590261744,0.11809022842068
121,0.0828882344549983,0.0996783590261744,0.11809022842068
122,0.0828882344549983,0.0996783590261744,0.11809022842068
123,0.0828882344549983,0.0996783590261744,0.11809022842068
124,0.0828882344549983,0.0996783590261744,0.11809022842068
125,0.0828882344549983,0.0996783590261744,0.11809022842068
126,0.0828882344549983,0.0996783590261744,0.11809022842068
127,0.0828882344549983,0.0996783590261744,0.11809022842068
128,0.0828882344549983,0.0996783590261744,0.11809022842068
129,0.0828882344549983,0.0996783590261744,0.11809022842068
130,0.0828882344549983,0.0996783590261744,0.11809022842068
131,0.0828882344549983,0.0996783590261744,0.11809022842068
132,0.0828882344549983,0.0996783590261744,0.11809022842068
133,0.0828882344549983,0.0996783590261744,0.11809022842068
134,0.0828882344549983,0.0996783590261744,0.11809022842068
135,0.0828882344549983,0.0996783590261744,0.11809022842068
136,0.0828882344549983,0.0996783590261744,0.11809022842068
137,0.0828882344549983,0.0996783590261744,0.11809022842068
138,0.0828882344549983,0.0996783590261744,0.11809022842068
139,0.0828882344549983,0.0996783590261744,0.11809022842068
140,0.0828882344549983,0.0996783590261744,0.11809022842068
141,0.0828882344549983,0.0996783590261744,0.11809022842068
142,0.0828882344549983,0.0996783590261744,0.11809022842068
143,0.0828882344549983,0.0996783590261744,0.11809022842068
144,0.0828882344549983,0.0996783590261744,0.11809022842068
145,0.0828882344549983,0.0996783590261744,0.11809022842068
146,0.0828882344549983,0.0996783590261744,0.11809022842068
147,0.0828882344549983,0.0996783590261744,0.11809022842068
148,0.0828882344549983,0.0996783590261744,0.11809022842068
149,0.0828882344549983,0.0996783590261744,0.11809022842068
150,0.0828882344549983,0.0996783590261744,0.11809022842068
151,0.0828882344549983,0.0996783590261744,0.11809022842068
152,0.0828882344549983,0.0996783590261744,0.11809022842068
153,0.0828882344549983,0.0996783590261744,0.11809022842068
154,0.0828882344549983,0.0996783590261744,0.11809022842068
155,0.0828882344549983,0.0996783590261744,0.11809022842068
156,0.0828882344549983,0.0996783590261744,0.11809022842068
157,0.0828882344549983,0.0996783590261744,0.11809022842068
158,0.0828882344549983,0.0996783590261744,0.11809022842068
159,0.0828882344549983,0.0996783590261744,0.11809022842068
160,0.0828882344549983,0.0996783590261744,0.11809022842068
161,0.0828882344549983,0.0996783590261744,0.11809022842068
162,0.0828882344549983,0.0996783590261744,0.11809022842068
163,0.0828882344549983,0.0996783590261744,0.11809022842068
164,0.0828882344549983,0.0996783590261744,0.11809022842068
165,0.0828882344549983,0.0996783590261744,0.11809022842068
166,0.0828882344549983,0.0996783590261744,0.11809022842068
167,0.0828882344549983,0.0996783590261744,0.11809022842068
168,0.0828882344549983,0.0996783590261744,0.11809022842068
169,0.0828882344549983,0.0996783590261744,0.11809022842068
170,0.0828882344549983,0.0996783590261744,0.11809022842068
171,0.0828882344549983,0.0996783590261744,0.11809022842068
172,0.0828882344549983,0.0996783590261744,0.11809022842068
173,0.0828882344549983,0.0996783590261744,0.11809022842068
174,0.0828882344549983,0.0996783590261744,0.11809022842068
175,0.0828882344549983,0.0996783590261744,0.11809022842068
176,0.0828882344549983,0.0996783590261744,0.11809022842068
177,0.0828882344549983,0.0996783590261744,0.11809022842068
178,0.0828882344549983,0.0996783590261744,0.11809022842068
179,0.0828882344549983,0.0996783590261744,0.11809022842068
180,0.0828882344549983,0.0996783590261744,0.11809022842068
181,0.0828882344549983,0.0996783590261744,0.11809022842068
182,0.0828882344549983,0.0996783590261744,0.11809022842068
183,0.0828882344549983,0.0996783590261744,0.11809022842068
184,0.0828882344549983,0.0996783590261744,0.11809022842068
185,0.0828882344549983,0.0996783590261744,0.11809022842068
186,0.0828882344549983,0.0996783590261744,0.11809022842068
187,0.0828882344549983,0.0996783590261744,0.11809022842068
188,0.0828882344549983,0.0996783590261744,0.11809022842068
189,0.0828882344549983,0.0996783590261744,0.11809022842068
190,0.0828882344549983,0.0996783590261744,0.11809022842068
191,0.0828882344549983,0.0996783590261744,0.11809022842068
192,0.0828882344549983,0.0996783590261744,0.11809022842068
193,0.0828882344549983,0.0996783590261744,0.11809022842068
194,0.0828882344549983,0.0996783590261744,0.11809022842068
195,0.0828882344549983,0.0996783590261744,0.11809022842068
196,0.0828882344549983,0.0996783590261744,0.11809022842068
197,0.0828882344549983,0.0996783590261744,0.11809022842068
198,0.0828882344549983,0.0996783590261744,0.11809022842068
199,0.0828882344549983,0.0996783590261744,0.11809022842068
200,0.0828882344549983,0.0996783590261744,0.11809022842068
201,0.0828882344549983,0.0996783590261744,0.11809022842068
202,0.0828882344549983,0.0996783590261744,0.11809022842068
203,0.0828882344549983,0.0996783590261744,0.11809022842068
204,0.0828882344549983,0.0996783590261744,0.11809022842068
205,0.0828882344549983,0.0996783590261744,0.11809022842068
206,0.0828882344549983,0.0996783590261744,0.11809022842068
207,0.0828882344549983,0.0996783590261744,0.11809022842068
208,0.0828882344549983,0.0996783590261744,0.11809022842068
209,0.0828882344549983,0.0996783590261744,0.11809022842068
210,0.0828882344549983,0.0996783590261744,0.11809022842068
